ID	age	sex	n_babies	observer	year	pop_size	weight
52	6	m	2	11	2016	141	7.905704560326961
56	6	f	2	14	2016	141	7.450481256724999
63	14	f	1	3	2016	141	10.381135892691491
65	11	f	0	3	2016	141	8.88718424347602
75	4	f	2	3	2016	141	NA
78	0	f	1	12	2016	141	4.5675851124303986
81	10	f	0	4	2016	141	9.844624131745276
83	9	f	2	12	2016	141	8.08901505031402
85	1	f	1	5	2016	141	3.7878855412704695
87	3	f	1	10	2016	141	6.36423486630931
90	1	m	1	6	2016	141	5.4369914962587655
91	0	m	2	8	2016	141	3.881611146589827
94	12	m	1	1	2016	141	10.600165971373368
96	5	f	2	4	2016	141	6.393689935345383
99	4	f	2	17	2016	141	5.1584333290995605
117	0	f	2	3	2016	141	4.228578188319252
120	5	f	2	11	2016	141	6.232748053377798
125	5	f	2	16	2016	141	6.9144371749939255
134	4	m	1	19	2016	141	6.832574459336946
136	9	m	1	17	2016	141	NA
145	14	m	2	20	2016	141	11.200465516539387
146	11	m	1	5	2016	141	NA
149	8	f	0	2	2016	141	7.792405401677238
157	14	m	0	6	2016	141	11.372635371025236
173	9	m	1	20	2016	141	8.766120316297727
176	13	m	0	6	2016	141	10.134533427890084
179	3	m	0	5	2016	141	5.584219015712059
181	2	f	2	3	2016	141	4.945055063692678
186	0	m	0	6	2016	141	5.425284860090012
187	2	f	1	18	2016	141	5.456285851237626
188	7	m	2	13	2016	141	7.1473632213596
191	12	m	2	6	2016	141	9.920280501469621
199	8	m	0	20	2016	141	NA
213	0	m	0	3	2016	141	4.0762638291738735
218	8	f	2	19	2016	141	7.7510121509640095
220	4	m	2	3	2016	141	6.472925963850688
225	7	m	0	1	2016	141	6.153416946551091
229	6	f	0	3	2016	141	6.149539568228162
230	8	m	1	16	2016	141	7.96364941851834
239	7	m	2	20	2016	141	7.591559539721699
243	1	m	0	1	2016	141	5.321102331902077
265	3	m	2	5	2016	141	5.884753946127271
268	0	m	2	16	2016	141	NA
279	9	m	2	18	2016	141	8.575847879864472
280	6	m	2	8	2016	141	7.237629270592303
295	14	m	1	10	2016	141	10.372773626765284
303	2	f	2	10	2016	141	5.2933785321505695
305	8	m	0	14	2016	141	8.755890631107002
306	7	m	1	10	2016	141	8.691766284803391
307	1	m	2	4	2016	141	5.171479883241859
313	7	m	0	19	2016	141	7.0933190654856455
319	6	m	1	7	2016	141	7.536485177216092
321	6	f	1	5	2016	141	6.207239960951648
323	1	m	2	3	2016	141	NA
328	0	m	0	14	2016	141	4.350111680444733
335	0	m	2	14	2016	141	5.473093680293998
350	0	f	2	1	2016	141	3.0318947445109132
363	4	f	2	6	2016	141	NA
376	2	f	1	17	2016	141	5.4044688313489475
384	1	f	0	3	2016	141	3.601101971299015
385	0	f	1	18	2016	141	3.973011118037939
387	0	f	0	1	2016	141	4.174577700717056
389	6	m	2	18	2016	141	7.301695773053578
392	5	m	2	6	2016	141	6.81635747104289
400	9	m	2	3	2016	141	9.263733302548827
401	7	m	1	6	2016	141	6.584360824615477
405	1	f	0	11	2016	141	4.5488865671910625
407	6	m	0	20	2016	141	7.39572095000632
409	0	f	0	5	2016	141	NA
419	0	m	1	17	2016	141	5.466520087406003
422	12	f	1	13	2016	141	10.442899614771589
434	15	m	2	1	2016	141	11.853261081492516
440	9	m	0	10	2016	141	8.960180614444784
446	4	m	2	1	2016	141	7.0709683257962475
447	7	f	0	9	2016	141	8.250001838686252
453	3	m	2	18	2016	141	5.518393507557371
460	4	m	1	6	2016	141	5.969923800973241
464	7	f	1	10	2016	141	6.637852974878373
468	8	m	2	16	2016	141	7.527803979985386
469	5	m	1	10	2016	141	7.009608628486411
470	9	f	0	17	2016	141	7.8376778003135135
477	2	f	1	7	2016	141	4.710824218688206
478	6	m	1	17	2016	141	7.837628473914853
487	11	f	2	7	2016	141	8.753589958513226
489	3	m	2	11	2016	141	5.768055732705499
492	6	f	2	8	2016	141	NA
493	2	f	2	17	2016	141	4.480998618462818
495	6	m	0	16	2016	141	7.39406651294476
498	14	f	2	7	2016	141	10.691557020996042
499	7	m	0	11	2016	141	8.543770479392995
501	7	m	2	14	2016	141	8.207713132501723
502	3	f	1	15	2016	141	4.803172075049954
503	12	f	1	16	2016	141	10.305106492383162
504	5	f	0	19	2016	141	7.358845490407294
505	5	m	1	18	2016	141	7.280914505508535
514	1	m	1	5	2016	141	NA
520	4	f	2	4	2016	141	4.558896989158487
522	0	f	0	14	2016	141	4.147266161947987
534	3	m	1	4	2016	141	6.34821197444123
541	3	m	0	6	2016	141	NA
549	0	f	0	15	2016	141	NA
551	11	f	0	9	2016	141	10.49198982086061
554	7	m	0	17	2016	141	8.014793910803753
557	8	m	1	18	2016	141	7.4084561568426395
559	14	f	2	1	2016	141	10.979374973601008
560	5	f	0	4	2016	141	6.624711378572156
563	7	m	1	6	2016	141	7.503071954793225
568	9	f	0	7	2016	141	8.353503154653756
579	11	m	1	19	2016	141	9.608948250199665
587	2	m	1	17	2016	141	4.422189321354078
593	1	m	1	7	2016	141	4.5330927634256915
597	0	m	2	16	2016	141	3.5459562828236173
601	6	f	1	14	2016	141	7.327412085542202
608	12	f	0	14	2016	141	NA
613	11	f	1	11	2016	141	9.451604731039478
619	6	f	2	11	2016	141	7.793228868786921
622	2	f	2	12	2016	141	4.3702671535613105
624	3	f	2	20	2016	141	5.632176206058665
626	3	m	2	4	2016	141	5.878001880300188
642	2	f	0	10	2016	141	5.141568878135964
654	5	f	0	6	2016	141	6.4614249005001
658	11	m	0	16	2016	141	10.015570648407405
675	0	f	2	13	2016	141	NA
676	5	m	2	13	2016	141	5.359029888652827
677	0	f	1	13	2016	141	4.026089285560287
689	9	m	2	15	2016	141	8.820011097360256
691	8	f	0	1	2016	141	7.134258446685922
699	0	f	2	13	2016	141	4.457217353525713
707	8	m	2	11	2016	141	8.442251419692322
708	3	f	2	15	2016	141	4.681339281235987
711	11	f	1	10	2016	141	8.05243185959382
714	6	m	0	19	2016	141	7.535043484564499
715	7	m	2	6	2016	141	7.4401018865092325
719	0	m	2	19	2016	141	4.8791245309595555
731	3	m	2	12	2016	141	NA
739	6	m	0	8	2016	141	7.8343848821968765
741	1	m	2	5	2016	141	3.870041107702768
742	9	m	0	6	2016	141	9.729859052168088
746	5	f	1	15	2016	141	5.815748882876684
749	0	f	1	6	2016	141	3.063603028079585
751	11	m	1	17	2016	141	NA
752	8	m	1	18	2016	141	8.297259553917721
755	2	m	2	19	2016	141	4.598807665205502
757	4	m	0	5	2016	141	6.335747654257794
762	7	f	1	15	2016	141	6.520149523411622
775	1	m	1	10	2016	141	4.836053943135197
780	10	m	2	1	2016	141	9.690528795239173
782	6	f	1	9	2016	141	7.418876858537936
787	3	f	2	7	2016	141	5.937062618892181
792	13	f	0	6	2016	141	10.940801040803533
793	0	f	2	9	2016	141	3.7473275106519064
795	2	m	2	5	2016	141	5.322305450813747
808	3	m	0	15	2016	141	NA
810	0	m	1	13	2016	141	NA
814	3	m	1	14	2016	141	4.616811769166198
816	9	f	2	12	2016	141	7.2725570352169004
822	3	f	2	13	2016	141	5.241071798183153
826	3	m	1	13	2016	141	5.450085272247408
827	5	m	1	10	2016	141	7.841097032434612
829	5	m	1	6	2016	141	7.494818679793331
830	6	m	1	17	2016	141	8.21897050610811
833	4	f	1	20	2016	141	5.284635958881357
852	0	f	2	16	2016	141	3.588359869448286
860	8	f	1	16	2016	141	7.1716863525048575
861	0	m	1	7	2016	141	4.576413509094575
862	0	f	2	5	2016	141	3.1245717035284293
865	2	m	2	3	2016	141	5.927240468207698
878	6	m	2	20	2016	141	6.999757042944482
881	0	f	2	2	2016	141	3.7559229680952035
886	0	f	1	4	2016	141	3.0281925211217846
889	14	f	2	8	2016	141	10.447972626314037
902	7	m	0	2	2016	141	7.900717043161001
2	7	m	1	14	2017	168	NA
3	9	f	1	20	2017	168	8.78611093588495
8	13	m	0	8	2017	168	11.492855660069745
11	0	f	0	17	2017	168	4.113964493827963
22	12	f	0	20	2017	168	9.169745624638766
24	3	f	0	11	2017	168	4.407620365621013
36	1	m	2	15	2017	168	4.453383611845509
37	3	m	2	9	2017	168	NA
42	7	f	0	15	2017	168	7.506868154469538
52	7	m	2	10	2017	168	8.227459701948058
53	0	f	1	10	2017	168	NA
56	7	f	1	20	2017	168	8.447490887846508
63	15	f	2	4	2017	168	10.484653587849355
65	12	f	2	3	2017	168	9.753785760702941
75	5	f	0	18	2017	168	5.956069528215054
78	1	f	2	6	2017	168	4.212009315035492
81	11	f	1	18	2017	168	10.583578015311673
83	10	f	1	3	2017	168	8.649961279800923
85	2	f	1	11	2017	168	3.8723502329889934
87	4	f	0	13	2017	168	6.171850009261889
90	2	m	2	19	2017	168	5.587742326707988
91	1	m	2	18	2017	168	NA
92	0	m	1	1	2017	168	4.562657198449654
94	13	m	0	7	2017	168	NA
96	6	f	1	14	2017	168	6.655801044195652
99	5	f	1	16	2017	168	6.6217789170584895
117	1	f	2	2	2017	168	4.4219259258346435
120	6	f	0	12	2017	168	6.587162810815762
125	6	f	2	15	2017	168	6.757957801469396
134	5	m	1	3	2017	168	7.289135533562987
136	10	m	0	5	2017	168	10.149425550379888
145	15	m	2	11	2017	168	11.645888001487629
146	12	m	1	17	2017	168	10.63259493402187
149	9	f	2	11	2017	168	8.046034076516072
157	15	m	2	20	2017	168	10.980622654869562
165	0	m	0	11	2017	168	3.6318488280293693
167	0	f	2	12	2017	168	3.835885311566945
173	10	m	1	14	2017	168	9.52216015413148
175	0	m	2	3	2017	168	4.023628944201207
177	0	m	2	15	2017	168	3.6714301457814376
179	4	m	0	8	2017	168	6.124851764885063
181	3	f	0	12	2017	168	5.368769020904378
183	0	f	0	19	2017	168	4.482101908722946
186	1	m	2	19	2017	168	5.270089632402649
187	3	f	0	18	2017	168	5.919298261587217
188	8	m	2	19	2017	168	8.21718040942236
191	13	m	0	1	2017	168	9.886356882168881
195	0	m	0	17	2017	168	4.22406359121604
199	9	m	2	1	2017	168	8.493450408163676
213	1	m	1	3	2017	168	4.7302911422690626
218	9	f	2	15	2017	168	NA
220	5	m	0	8	2017	168	6.548089481003005
225	8	m	0	19	2017	168	6.679166086738008
229	7	f	1	6	2017	168	6.422428761763685
239	8	m	1	7	2017	168	7.9241221021615225
243	2	m	0	13	2017	168	6.307433020942161
264	0	m	2	8	2017	168	5.254770918099272
265	4	m	1	7	2017	168	6.342303713608824
275	0	f	1	1	2017	168	3.3921418314828964
279	10	m	2	10	2017	168	NA
280	7	m	0	20	2017	168	7.493325960890446
281	0	m	0	7	2017	168	5.023905544395835
294	0	f	1	17	2017	168	4.189319183596799
303	3	f	1	9	2017	168	5.529014937375221
306	8	m	1	12	2017	168	8.984860766876286
313	8	m	2	10	2017	168	NA
319	7	m	2	13	2017	168	7.92201840220789
321	7	f	0	2	2017	168	6.579549518814559
323	2	m	0	12	2017	168	4.937571928884504
328	1	m	1	19	2017	168	4.5433950878894445
335	1	m	1	7	2017	168	5.5456296544011865
350	1	f	2	7	2017	168	3.470898664313927
363	5	f	2	3	2017	168	6.912175141749366
373	0	m	2	17	2017	168	4.683533888886064
376	3	f	2	3	2017	168	5.22346211041934
384	2	f	1	13	2017	168	3.9802820475546774
385	1	f	1	16	2017	168	3.905660608052987
386	0	m	2	16	2017	168	5.397390108871898
387	1	f	0	8	2017	168	5.3795162341468785
389	7	m	1	1	2017	168	7.740935718196881
392	6	m	0	16	2017	168	6.8474408682599774
400	10	m	1	14	2017	168	9.77367040865656
405	2	f	2	13	2017	168	4.874309417993688
406	0	m	1	19	2017	168	4.203432823202215
409	1	f	2	4	2017	168	4.052368379080774
419	1	m	0	11	2017	168	5.722289774717451
422	13	f	0	13	2017	168	10.64991919758361
434	16	m	0	19	2017	168	NA
446	5	m	2	3	2017	168	7.629687924467
447	8	f	1	16	2017	168	8.102034416043718
453	4	m	0	11	2017	168	6.377773550831659
460	5	m	2	16	2017	168	5.785469555336817
464	8	f	1	19	2017	168	7.41577243642716
468	9	m	2	20	2017	168	7.491638220083967
469	6	m	1	6	2017	168	7.424647910391419
470	10	f	0	20	2017	168	8.145205324517233
477	3	f	2	11	2017	168	4.911399826710229
478	7	m	2	6	2017	168	8.265512735024572
482	0	f	1	3	2017	168	3.2422892834029775
487	12	f	1	19	2017	168	9.126048340002045
489	4	m	1	2	2017	168	6.021862649062003
492	7	f	2	5	2017	168	7.270069090287856
493	3	f	1	13	2017	168	5.050994031291981
495	7	m	2	10	2017	168	8.104302162291688
499	8	m	1	10	2017	168	8.709769444088389
501	8	m	1	8	2017	168	8.554328042390779
502	4	f	0	2	2017	168	5.63689725570702
503	13	f	1	11	2017	168	10.147955812662486
504	6	f	2	14	2017	168	8.086487867626882
514	2	m	1	7	2017	168	4.411653342198399
520	5	f	0	4	2017	168	5.352858177613245
522	1	f	2	19	2017	168	4.59054107040262
532	0	f	0	14	2017	168	2.8874536933797263
534	4	m	1	14	2017	168	6.54820734678655
541	4	m	0	14	2017	168	5.570994127798329
549	1	f	1	4	2017	168	4.639495907133838
554	8	m	1	20	2017	168	8.20137172104286
563	8	m	2	13	2017	168	7.754465846049616
568	10	f	0	17	2017	168	9.341468806054941
579	12	m	1	13	2017	168	9.697031274335936
585	0	m	0	18	2017	168	4.548086410344513
587	3	m	2	2	2017	168	5.363682175536832
593	2	m	1	11	2017	168	4.83185665687111
597	1	m	2	15	2017	168	4.135653829494595
601	7	f	0	10	2017	168	8.389686927452905
606	0	m	0	4	2017	168	4.719112022690765
608	13	f	0	5	2017	168	9.924039771082375
613	12	f	0	2	2017	168	10.070196279147494
622	3	f	0	10	2017	168	4.665848035280608
624	4	f	0	12	2017	168	NA
626	4	m	0	1	2017	168	6.263113842119053
642	3	f	1	1	2017	168	5.549620322422662
654	6	f	2	18	2017	168	6.984556436745292
658	12	m	1	2	2017	168	10.396977667408812
675	1	f	0	4	2017	168	4.038050252880755
676	6	m	1	18	2017	168	6.021869576732934
677	1	f	0	2	2017	168	4.429941514341813
689	10	m	0	5	2017	168	9.151677177004384
691	9	f	2	18	2017	168	6.910600736509207
699	1	f	1	14	2017	168	4.608132801601741
707	9	m	2	15	2017	168	8.913095492761897
708	4	f	2	20	2017	168	5.020335207788989
711	12	f	1	4	2017	168	9.242546345115011
714	7	m	1	4	2017	168	7.600634052190703
715	8	m	1	16	2017	168	7.574024908169808
719	1	m	2	7	2017	168	5.079172369631017
731	4	m	0	18	2017	168	5.396780773966741
732	0	m	2	16	2017	168	3.9766001647338123
739	7	m	1	20	2017	168	NA
741	2	m	2	3	2017	168	4.198590973226122
742	10	m	0	2	2017	168	NA
746	6	f	0	15	2017	168	6.184270991561417
749	1	f	2	2	2017	168	3.6657998878467306
751	12	m	1	19	2017	168	9.197993655805856
752	9	m	0	13	2017	168	8.380480790571612
755	3	m	1	5	2017	168	5.090751648621959
757	5	m	0	13	2017	168	6.346714308908747
762	8	f	1	4	2017	168	7.132641431606462
775	2	m	0	14	2017	168	5.120861524817663
780	11	m	0	10	2017	168	9.531026676385482
782	7	f	1	9	2017	168	7.883095901001271
787	4	f	2	18	2017	168	6.437904556812705
792	14	f	1	7	2017	168	10.823626655797069
793	1	f	1	13	2017	168	4.817235992113335
795	3	m	2	4	2017	168	5.8960277429670365
808	4	m	1	6	2017	168	6.378364341934518
810	1	m	2	6	2017	168	4.992955100292592
814	4	m	0	4	2017	168	4.616131072291659
816	10	f	2	4	2017	168	7.901104994100264
822	4	f	2	15	2017	168	5.689878829601667
826	4	m	1	7	2017	168	NA
827	6	m	0	10	2017	168	8.222442430967932
829	6	m	1	20	2017	168	7.774677523744866
830	7	m	2	12	2017	168	NA
833	5	f	2	20	2017	168	5.7074378302313304
838	0	f	1	1	2017	168	3.7970630058757653
852	1	f	1	4	2017	168	4.170426237069532
860	9	f	2	4	2017	168	8.167010833112638
861	1	m	2	3	2017	168	4.278625302362885
862	1	f	0	8	2017	168	3.146213113580765
865	3	m	0	13	2017	168	6.560606476870756
878	7	m	2	8	2017	168	7.398393825040515
881	1	f	1	17	2017	168	3.4669826424607266
886	1	f	0	15	2017	168	3.746984404190609
889	15	f	1	20	2017	168	11.335631314457643
902	8	m	0	1	2017	168	9.015347298551525
2	8	m	2	5	2018	137	7.422968916453673
3	10	f	1	5	2018	137	9.568960348210808
4	0	f	1	17	2018	137	4.409303259975033
8	14	m	2	3	2018	137	12.099649011074778
9	0	m	0	16	2018	137	4.235903222707481
11	1	f	2	20	2018	137	4.7998771657754515
22	13	f	1	6	2018	137	10.67078616413066
24	4	f	1	18	2018	137	NA
25	0	m	0	18	2018	137	5.060601517642071
26	0	m	0	3	2018	137	3.908984526385782
36	2	m	2	8	2018	137	NA
37	4	m	1	2	2018	137	6.807475787249876
42	8	f	0	20	2018	137	8.404573865874008
52	8	m	2	14	2018	137	8.859843723603907
53	1	f	0	20	2018	137	4.537697040404449
56	8	f	2	4	2018	137	8.594986751911582
65	13	f	0	7	2018	137	10.564254976624587
70	0	f	1	12	2018	137	3.344841922779036
75	6	f	1	19	2018	137	6.748138022036234
78	2	f	2	2	2018	137	5.661356952350284
81	12	f	1	8	2018	137	NA
83	11	f	2	20	2018	137	9.021538652930955
85	3	f	2	5	2018	137	4.835577767871277
87	5	f	1	12	2018	137	7.166684571254931
90	3	m	0	15	2018	137	6.392752303270476
91	2	m	0	4	2018	137	5.235009441958251
92	1	m	1	8	2018	137	4.796040516670857
96	7	f	1	20	2018	137	7.438528180085815
99	6	f	2	2	2018	137	6.876418672081342
106	0	m	0	14	2018	137	4.893847175586911
117	2	f	1	17	2018	137	5.423395112476854
120	7	f	0	14	2018	137	7.906907122984489
125	7	f	2	18	2018	137	7.7897526701436615
134	6	m	0	17	2018	137	7.819928399380942
136	11	m	1	20	2018	137	11.139409750414531
146	13	m	1	16	2018	137	11.859783386670737
149	10	f	1	19	2018	137	8.656559831436002
160	0	m	0	7	2018	137	4.932609614448142
165	1	m	2	14	2018	137	4.916358434418029
167	1	f	2	12	2018	137	NA
173	11	m	0	7	2018	137	9.459456561803302
177	1	m	0	14	2018	137	4.501125655746415
181	4	f	0	11	2018	137	6.186689247676538
184	0	m	0	4	2018	137	3.971647823315177
186	2	m	0	1	2018	137	6.657251916439734
187	4	f	0	9	2018	137	6.263759759827496
188	9	m	1	9	2018	137	8.945684922477847
194	0	f	2	10	2018	137	3.8041325176046143
195	1	m	0	12	2018	137	5.603827634218518
199	10	m	2	3	2018	137	9.655920400911155
211	0	f	1	2	2018	137	3.7334885168685035
213	2	m	1	5	2018	137	5.243703332649153
218	10	f	2	11	2018	137	9.017018400460136
220	6	m	2	10	2018	137	7.757575573695284
224	0	f	2	17	2018	137	4.4143698731610534
229	8	f	1	9	2018	137	NA
239	9	m	0	12	2018	137	8.96591593531989
243	3	m	0	10	2018	137	6.592217885256836
264	1	m	1	8	2018	137	6.4062992166631325
265	5	m	0	14	2018	137	6.924796681726394
275	1	f	1	7	2018	137	4.022251700202176
279	11	m	2	7	2018	137	9.370844365269614
280	8	m	0	18	2018	137	8.909133694678722
281	1	m	0	3	2018	137	5.56615159551635
294	1	f	2	1	2018	137	5.937549228437935
303	4	f	0	9	2018	137	6.546162632686678
306	9	m	1	12	2018	137	9.829238590840058
313	9	m	1	2	2018	137	8.360127398846105
321	8	f	0	20	2018	137	6.553045041412769
323	3	m	2	1	2018	137	6.311847396465059
335	2	m	2	5	2018	137	6.376775169785274
336	0	f	1	1	2018	137	NA
350	2	f	2	6	2018	137	4.277770056457825
363	6	f	1	16	2018	137	7.610226502082283
373	1	m	2	7	2018	137	5.756249834348406
376	4	f	2	3	2018	137	6.6118823475396
384	3	f	2	2	2018	137	5.0833527016978195
385	2	f	2	10	2018	137	4.557145731072913
386	1	m	2	16	2018	137	6.28940897070854
389	8	m	1	3	2018	137	8.205879862828724
392	7	m	1	14	2018	137	7.9414469706069335
398	0	m	1	3	2018	137	4.614427427302886
400	11	m	1	17	2018	137	10.512168746404493
405	3	f	2	4	2018	137	5.807342221446537
409	2	f	0	10	2018	137	5.757552175130447
419	2	m	1	10	2018	137	NA
422	14	f	2	7	2018	137	11.40569369328492
443	0	m	2	12	2018	137	5.325885744511856
447	9	f	1	14	2018	137	9.166184149170109
453	5	m	0	20	2018	137	6.858796549059005
460	6	m	0	3	2018	137	NA
464	9	f	2	15	2018	137	7.626487718760475
468	10	m	0	20	2018	137	8.515896707848627
469	7	m	2	12	2018	137	8.376647368203763
470	11	f	2	15	2018	137	8.27707380422674
477	4	f	1	1	2018	137	4.97692888350552
478	8	m	0	6	2018	137	9.214689737865575
482	1	f	0	11	2018	137	4.5329633823530235
487	13	f	0	1	2018	137	10.063580939398895
489	5	m	2	18	2018	137	6.654990134431948
492	8	f	0	2	2018	137	8.892274906573933
493	4	f	0	14	2018	137	5.851473237532777
495	8	m	2	2	2018	137	9.100647944667507
499	9	m	0	2	2018	137	9.22210538135509
501	9	m	0	8	2018	137	9.442527333292185
502	5	f	1	2	2018	137	6.17910764314032
503	14	f	0	13	2018	137	11.5344797717282
504	7	f	0	11	2018	137	8.245991726592768
514	3	m	1	15	2018	137	NA
520	6	f	2	15	2018	137	NA
522	2	f	0	1	2018	137	5.118222722004625
532	1	f	1	13	2018	137	3.7771206784579507
534	5	m	2	4	2018	137	NA
541	5	m	0	10	2018	137	6.438976166407695
549	2	f	1	9	2018	137	5.613666788762059
554	9	m	0	18	2018	137	8.77274749711236
568	11	f	0	18	2018	137	9.618615816296494
579	13	m	1	16	2018	137	10.875448178474638
585	1	m	2	19	2018	137	5.482102994431887
587	4	m	2	12	2018	137	5.982172788140826
589	0	f	2	8	2018	137	4.366224674011376
593	3	m	1	3	2018	137	5.619831237921214
597	2	m	2	10	2018	137	4.383214918170127
601	8	f	0	13	2018	137	9.092619942515878
606	1	m	2	4	2018	137	5.725902418204687
608	14	f	0	2	2018	137	10.602535445104118
613	13	f	0	11	2018	137	NA
622	4	f	0	8	2018	137	5.4499561249064
624	5	f	1	3	2018	137	NA
626	5	m	1	2	2018	137	6.839113232619029
642	4	f	2	1	2018	137	NA
658	13	m	1	11	2018	137	10.48735171562931
675	2	f	2	3	2018	137	5.123639711181542
676	7	m	0	20	2018	137	6.351281724761986
677	2	f	2	10	2018	137	4.703183989151209
689	11	m	2	6	2018	137	10.10549537647412
691	10	f	2	14	2018	137	7.7918019449712865
707	10	m	1	4	2018	137	9.854565520588642
708	5	f	1	5	2018	137	6.011123451205253
714	8	m	2	1	2018	137	9.147066877790044
719	2	m	1	7	2018	137	5.717117795775715
724	0	m	0	15	2018	137	4.238354647534697
730	0	f	0	4	2018	137	4.761489145340044
731	5	m	2	7	2018	137	6.504646362224131
732	1	m	2	7	2018	137	4.704695887752488
739	8	m	0	5	2018	137	8.403650858455638
741	3	m	0	16	2018	137	4.8065096998467505
742	11	m	2	1	2018	137	NA
746	7	f	1	1	2018	137	7.060489950481859
749	2	f	0	11	2018	137	NA
751	13	m	2	15	2018	137	10.065358888946836
752	10	m	0	17	2018	137	9.263152578405482
755	4	m	1	13	2018	137	5.513624373664545
757	6	m	1	17	2018	137	7.259648202909358
762	9	f	1	12	2018	137	7.6142074709869325
770	0	m	1	18	2018	137	4.7852643174316185
774	0	f	0	11	2018	137	4.3373527931949365
775	3	m	1	4	2018	137	6.318895172867691
780	12	m	1	3	2018	137	10.749444453116656
782	8	f	2	14	2018	137	8.595065003833469
784	0	m	0	5	2018	137	5.345002037130933
787	5	f	2	18	2018	137	7.343080770982772
792	15	f	2	8	2018	137	12.030042790143264
793	2	f	2	2	2018	137	5.1102754084186
795	4	m	0	11	2018	137	6.614676874116606
808	5	m	2	14	2018	137	7.001749804137644
810	2	m	1	12	2018	137	5.501132582317194
814	5	m	0	11	2018	137	6.252006366225622
822	5	f	0	5	2018	137	6.277321618278186
826	5	m	0	10	2018	137	7.248780999887023
827	7	m	0	2	2018	137	9.143191112421219
829	7	m	0	13	2018	137	NA
832	0	f	2	3	2018	137	3.976665136930844
838	1	f	2	5	2018	137	5.088003556160744
841	0	m	1	13	2018	137	5.45250441474734
852	2	f	1	14	2018	137	4.742616390052824
854	0	m	1	4	2018	137	5.507362967465921
860	10	f	0	12	2018	137	7.995735250222656
861	2	m	2	2	2018	137	5.563127597042697
862	2	f	1	17	2018	137	4.506630027055331
865	4	m	1	12	2018	137	7.214223698280366
878	8	m	0	8	2018	137	8.144484719009927
881	2	f	2	1	2018	137	4.508668615406029
886	2	f	2	10	2018	137	4.6163190045878775
889	16	f	1	15	2018	137	12.018489501304213
893	0	m	1	17	2018	137	4.260773892016488
902	9	m	1	15	2018	137	9.524515900737477
2	9	m	1	3	2019	127	8.120480531285844
3	11	f	0	13	2019	127	9.96493869847653
4	1	f	0	17	2019	127	4.1732160035506904
9	1	m	0	2	2019	127	4.562805515851117
11	2	f	2	1	2019	127	4.86805910034962
24	5	f	0	7	2019	127	5.241224678493913
25	1	m	1	10	2019	127	5.612851103846784
26	1	m	0	10	2019	127	4.136480192109063
36	3	m	2	19	2019	127	5.116123160429067
37	5	m	1	4	2019	127	6.845181940076475
42	9	f	1	10	2019	127	8.446024093225834
53	2	f	0	15	2019	127	4.725877739973898
56	9	f	0	3	2019	127	9.289925431102132
65	14	f	1	16	2019	127	10.058924501255644
67	0	f	1	14	2019	127	4.082856059591385
70	1	f	2	18	2019	127	NA
75	7	f	2	19	2019	127	6.733110799664953
